Field_Id,Area,Subregion_3.0,Subregion_1.0,Subregion_4.0,Subregion_2.0,Subregion_5.0,Subregion_6.0,Subregion_0.0,Subregion_7.0,lat,lon,Area_0,Area_1,Area_2,Area_3,Area_4,distance_0,distance_1,distance_2,distance_3,distance_4,Cotton,Dates,Grass,Lucern,Maize,Pecan,Vacant,Vineyard,"Vineyard & Pecan (""Intercrop"")"
3424,5.7251,0,1,0,0,0,0,0,0,22.09550274847063,-28.881954304521564,5.9736,9.00113,4.01062,3.16883,6.30076,150.87321735498878,241.22401645134647,269.1438803382688,344.7860774082306,407.18359108203515,0,0,0,0,0,3,2,0,0
3425,5.9736,0,1,0,0,0,0,0,0,22.097013677393566,-28.88225545656435,4.01062,5.7251,3.16883,9.00113,6.30076,128.00707490682166,150.87321735498878,252.87292158845344,268.63096305047884,277.3708209663191,0,0,0,0,0,3,2,0,0
3426,4.01062,0,1,0,0,0,0,0,0,22.098266508296746,-28.881906393403998,5.9736,3.16883,0.965501,6.30076,5.7251,128.00707490682166,164.42333176488964,248.67273375527708,258.98791247318326,269.1438803382688,0,0,0,0,0,3,2,0,0
3428,7.00066,1,0,0,0,0,0,0,0,22.141841178424304,-28.928040870496954,0.900876,0.240708,5.01145,0.167502,0.685537,98.52738136692737,150.29636955579053,197.7857719398195,209.68907947756884,259.2528465486554,2,0,0,0,0,1,1,1,0
3429,0.900876,1,0,0,0,0,0,0,0,22.141579534958467,-28.927184895244054,7.00066,0.685537,0.240708,5.01145,0.602152,98.52738136692737,218.5341686805889,244.58043201738303,289.98684125896665,300.52436982366595,1,0,1,0,0,1,1,1,0
3430,1.13374,1,0,0,0,0,0,0,0,22.137004160522554,-28.934468053923975,0.991085,1.28575,1.90815,0.54893,1.35903,273.6059663651387,317.31875890822334,340.9077112801306,376.5166951196946,423.18401279455946,1,0,0,0,0,0,0,3,1
3432,2.59851,0,1,0,0,0,0,0,0,22.15880700943371,-28.92671019259425,4.42851,1.52322,0.620225,1.38806,1.89593,810.3967979721289,1304.6513767518957,1418.3745624705823,1443.7389744577458,1463.8898521673336,0,0,0,1,0,1,0,3,0
3433,1.78719,1,0,0,0,0,0,0,0,22.08589870655358,-28.87665392451114,2.14625,0.733511,4.44167,1.93826,0.62499,88.02406766051432,108.33581782292032,156.9836894037219,218.81261990403607,321.4179170031269,0,0,1,1,2,0,0,1,0
3434,2.67864,1,0,0,0,0,0,0,0,21.8967954882734,-28.838039450003073,1.20904,2.48771,2.16507,2.21751,0.828373,184.5598107785736,186.88936331060484,191.30263467062,192.37595175554472,196.46664377891287,0,0,1,0,1,0,2,1,0
3436,2.32669,1,0,0,0,0,0,0,0,21.899882555016767,-28.83650333787313,2.16507,1.58005,1.364,1.86303,5.64762,155.74751208836295,158.12861079564556,222.55053210792073,228.41752297219395,233.22146223296312,0,0,2,1,0,0,2,0,0
3438,7.53938,0,1,0,0,0,0,0,0,22.041490130083805,-28.85683334872799,1.99617,2.05937,7.40798,12.6714,3.9535,179.93409875344238,195.24525955211647,354.2312798358548,381.4989803247566,420.41942094712215,0,0,0,0,2,0,3,0,0
3440,1.43553,1,0,0,0,0,0,0,0,21.868107975384465,-28.771443963261987,1.89692,1.37086,0.859368,2.47006,5.25713,87.64816230514982,97.5842047427268,133.99174816014576,143.63801564547367,153.1318127453925,0,0,0,0,2,1,1,0,1
3441,1.89692,1,0,0,0,0,0,0,0,21.867855787302954,-28.772200571100665,1.43553,5.25713,2.47006,1.37086,1.82927,87.64816230514982,114.52191806910274,160.8593112805096,174.20704780917293,216.86220790344308,0,0,0,0,2,1,1,0,1
3442,3.40487,1,0,0,0,0,0,0,0,21.863755296836594,-28.773946510310882,3.82996,1.79546,1.82927,3.91817,2.47006,226.6125448383091,234.3616421860608,313.8893896142138,314.96340015084354,416.1569216543696,0,0,0,0,2,0,2,0,1
3444,4.7236,0,0,1,0,0,0,0,0,21.817593051354628,-28.6853607996765,0.65737,0.728368,1.78577,0.260674,1.50575,273.1783283160237,342.5343566533974,384.5470934474093,413.5454480899379,420.81056850837984,0,0,0,0,0,0,3,2,0
3445,2.023,0,0,0,0,1,0,0,0,21.75802932893382,-28.52581629058387,0.343397,0.894173,1.89559,0.440434,0.310373,52.64074526971601,94.57461816656571,160.61846041831487,203.4258315297663,225.7333018478279,0,0,0,0,0,0,0,5,0
3446,8.23637,0,0,0,1,0,0,0,0,21.764093530767216,-28.517560031598602,3.67554,2.20704,2.51019,1.40553,0.715667,192.69714124547215,236.41403512139559,248.04191704140342,282.3744753110383,292.2470548112264,0,0,1,0,0,1,0,3,0
3447,3.67554,0,0,0,1,0,0,0,0,21.763110974012612,-28.519062636898763,4.58525,8.23637,1.40553,0.715667,1.17169,136.80215966030312,192.69714124547215,205.6082461875672,243.18802782599366,244.40387674715058,0,0,2,0,0,1,0,2,0
3448,1.5434,0,0,0,0,1,0,0,0,21.735902028022892,-28.51591609190706,0.865836,3.00265,3.16994,3.0667,1.15862,56.3878110091579,148.8984413334191,180.83507212168539,194.42693397961241,230.26460139209013,0,0,0,3,0,0,0,2,0
3449,0.425336,0,0,0,0,1,0,0,0,21.73510992886969,-28.51837673225349,3.00265,2.4988,0.865836,1.5434,1.56376,135.5936968979114,218.95156865039493,227.97762533839008,284.345306812228,353.47152546276084,0,0,0,2,0,1,0,2,0
3450,1.93904,0,0,0,0,1,0,0,0,21.74103633020584,-28.51813258402842,0.616065,0.670725,1.20621,1.11985,1.67422,102.82338649738477,106.47496266233271,111.82971112441543,140.87006746268554,219.322154548567,0,0,0,1,0,2,0,1,1
3451,0.616065,0,0,0,0,1,0,0,0,21.741468591880345,-28.517289473964347,1.93904,1.11985,0.670725,1.20621,4.08291,102.82338649738477,116.6383586072942,131.88593918481337,163.8037521614071,178.04415950125667,0,0,0,2,0,2,0,0,1
3452,10.5334,0,0,0,0,1,0,0,0,21.74857202272504,-28.518599806964012,1.14255,2.35456,0.728195,4.94434,1.28411,182.62259876604654,187.50127523432664,227.19635367854016,266.13369741348464,311.2445310407383,0,0,0,0,0,0,0,5,0
3453,1.11985,0,0,0,0,1,0,0,0,21.742450566257013,-28.517885984953924,1.20621,0.616065,1.03828,1.93904,1.30896,100.1009774656418,116.6383586072942,134.264021924489,140.87006746268554,185.4680774160291,0,0,0,0,0,2,0,0,3
3455,3.42474,0,0,0,1,0,0,0,0,21.741599389497953,-28.508882388920085,1.61178,6.2731,0.431903,6.70516,0.174482,114.03938432033938,120.57933970838106,213.59522205992158,251.9306643649806,267.349648885096,0,0,0,1,0,0,0,2,2
3456,1.1986,0,0,0,1,0,0,0,0,21.746828884867952,-28.51059609762951,0.117526,1.58145,1.33792,1.20527,6.70516,70.85023258962396,87.29020587001875,218.18196982879897,254.57218340969047,293.4520854054784,0,0,0,0,0,1,0,2,2
3457,1.20527,0,0,0,1,0,0,0,0,21.749401887979577,-28.51023631443441,1.1986,0.117526,5.1429,0.60012,0.239367,254.57218340969047,273.2366025421979,277.14903007572605,282.7055059950146,319.00818467086793,0,0,0,0,0,1,0,4,0
3458,2.37795,0,0,1,0,0,0,0,0,21.783117388244083,-28.658778247259885,0.954805,2.65941,1.67282,3.24588,2.67667,86.12735126936393,257.1272028012259,258.0394489462036,316.81645716381877,331.37498595002734,0,0,0,1,0,2,0,2,0
3459,0.954805,0,0,1,0,0,0,0,0,21.783985493592326,-28.6589185179714,2.37795,3.24588,1.67282,2.67667,2.65941,86.12735126936393,250.41698474685637,294.98881121464825,301.44302739883886,324.4743773321449,0,0,0,1,0,2,0,2,0
3461,2.67667,0,0,1,0,0,0,0,0,21.785205279778623,-28.65642782919207,2.30138,3.24588,1.67282,9.19584,0.954805,137.46083683365993,158.51599460672708,233.4108589766229,273.63990942032876,301.44302739883886,0,0,0,1,0,1,1,2,0
3462,1.2765,0,0,1,0,0,0,0,0,21.80710408803295,-28.67188016589096,0.499032,1.73417,1.01024,1.69865,0.976978,198.69354588151913,205.71751818718337,293.1029659124375,306.3941989225605,308.97420156121717,0,0,0,1,0,0,1,1,2
3464,2.16086,0,0,0,0,1,0,0,0,21.723941690960146,-28.512431391142286,2.31183,1.45856,6.98165,2.55221,4.85867,134.62886369721684,146.13598596449276,159.95307437066094,161.0644130308335,248.8803572091168,0,0,0,1,0,3,0,1,0
3465,1.45856,0,0,0,0,1,0,0,0,21.724392356104435,-28.511178241104226,2.55221,1.68494,2.16086,4.85867,2.80203,104.46472439776775,116.22581560988222,146.13598596449276,162.93853909515826,215.29102773477206,0,0,0,1,0,3,0,1,0
3466,1.98587,0,0,0,0,1,0,0,0,21.72957002997675,-28.517208423105334,0.894531,3.30725,1.07414,3.69056,1.56376,93.45395241958758,176.32766620084004,193.17574304556535,233.46689912632775,285.66028005318344,0,0,0,1,0,2,0,2,0
3467,0.894531,0,0,0,0,1,0,0,0,21.729826315609643,-28.516398702750017,1.98587,3.69056,1.07414,3.30725,3.99508,93.45395241958758,140.0150820981374,142.77101011966596,154.43717590894948,237.58147743500538,0,0,0,1,0,3,0,1,0
3468,3.69056,0,0,0,0,1,0,0,0,21.730222311958883,-28.515188547486524,0.894531,3.99508,1.07414,2.10692,4.33353,140.0150820981374,164.34580640382046,165.44300044352607,172.60200596138992,189.150189309474,0,0,0,0,0,2,0,3,0
3469,3.99508,0,0,0,0,1,0,0,0,21.728742378766977,-28.51448611172444,3.69056,3.92077,3.30725,1.11927,2.10692,164.34580640382046,181.27200955296047,184.56689150753778,194.06516545860887,211.05886825664476,0,0,0,1,0,2,0,2,0
3470,3.92077,0,0,0,0,1,0,0,0,21.727099961455615,-28.5137279491168,1.11927,3.99508,6.98165,1.94983,4.54203,120.24472760683737,181.27200955296047,186.69465051191716,197.6445973233946,200.55818133368484,0,0,0,1,0,1,0,3,0
3473,3.15816,0,0,0,0,0,1,0,0,21.540832541745175,-28.38868636307856,1.91927,2.67997,0.28731,0.675777,1.85944,129.9119398568046,170.65326858562497,200.82825743752858,227.84876962282664,336.2899587487802,0,0,0,2,0,1,0,1,1
3474,2.67997,0,0,0,0,0,1,0,0,21.54256932215947,-28.388830708736535,3.15816,0.675777,1.85944,1.98633,1.91927,170.65326858562497,172.23659817874653,195.71997887570052,206.9052911110956,211.49070242604952,0,0,0,1,0,1,0,2,1
3476,1.68494,0,0,0,0,1,0,0,0,21.724368564776373,-28.51013320646178,2.80203,1.45856,2.55221,1.305,4.85867,101.75717755520822,116.22581560988222,146.89552507492328,192.93664894070503,202.67109729153037,0,0,0,1,0,3,0,1,0
3477,2.55221,0,0,0,0,1,0,0,0,21.723328284456336,-28.511086928133768,1.45856,1.68494,2.16086,2.31183,2.80203,104.46472439776775,146.89552507492328,161.0644130308335,199.48142673578687,242.07851318795576,0,0,0,1,0,4,0,0,0
3478,2.31183,0,0,0,0,1,0,0,0,21.722618473819548,-28.51276898996038,2.16086,3.74111,2.55221,2.62593,1.45856,134.62886369721684,178.87745019689967,199.48142673578687,229.85384510323792,247.64676328535162,0,0,0,0,0,3,1,0,1
3479,1.305,0,0,0,0,1,0,0,0,21.723033613325246,-28.5088547130067,3.37142,2.80203,1.68494,3.0871,2.55221,129.430935974241,166.212566771973,192.93664894070503,214.3169976303486,249.87538516658594,0,0,0,2,1,2,0,0,0
3480,0.669298,0,0,0,0,1,0,0,0,21.721777942319704,-28.515011213417388,0.273783,2.03326,3.74111,0.636423,0.430538,78.93000832001927,144.3406835284695,167.42412440371015,204.83079815887513,261.97209268234514,0,0,0,0,0,1,0,3,1
3481,0.273783,0,0,0,0,1,0,0,0,21.722021468127547,-28.51568802689312,0.669298,2.03326,0.636423,0.430538,3.74111,78.93000832001927,118.55176237230222,126.0554161026048,241.785219571011,245.99921207785422,0,0,0,0,0,1,0,3,1
3487,3.81611,0,0,0,0,1,0,0,0,21.70336852806497,-28.50134336663253,5.1723,2.16363,2.73006,1.20802,6.74023,146.4968235613157,165.74128851570248,185.76649854472183,187.10169724914982,217.61297122664624,0,0,0,1,0,1,1,2,0
3488,5.1723,0,0,0,0,1,0,0,0,21.70446924445685,-28.50044891790445,3.81611,2.34866,6.74023,2.42936,3.63782,146.4968235613157,150.16435582859455,226.5114829197644,239.9489233671843,268.02904645122555,0,0,1,1,0,1,0,2,0
3489,1.41395,0,1,0,0,0,0,0,0,21.991716153789113,-28.8804383527504,5.41677,2.07462,4.4212,1.67102,3.113,141.13932122352327,275.20899618815935,378.06048801857855,550.7569344574949,563.9853010041692,0,0,0,0,0,2,1,1,1
3491,2.07462,0,1,0,0,0,0,0,0,21.99335071532453,-28.882457560419347,4.4212,5.41677,1.41395,1.67102,3.113,162.1844466974201,251.65146802445952,275.20899618815935,277.86755711942243,296.5605638207886,0,0,0,0,0,2,1,1,1
3492,0.374847,0,1,0,0,0,0,0,0,21.99367410349751,-28.885435796884618,1.48215,3.113,4.4212,2.64992,1.67102,40.68451059015127,69.9919779742877,215.19277397557397,216.4575800031527,216.9841718694536,0,0,0,0,0,3,0,1,1
3493,1.48215,0,1,0,0,0,0,0,0,21.993556716373323,-28.885786948722004,0.374847,3.113,2.64992,4.4212,3.16214,40.68451059015127,106.7232792655201,198.48114822791277,245.26493350208216,247.9921688428853,0,0,0,0,0,4,0,1,0
3494,4.4212,0,1,0,0,0,0,0,0,21.992583834195543,-28.88375235863709,2.07462,3.113,0.374847,1.48215,1.67102,162.1844466974201,211.70622533590156,215.19277397557397,245.26493350208216,278.4310676031987,0,0,0,0,0,3,0,1,1
3495,2.83566,1,0,0,0,0,0,0,0,21.948334662286573,-28.82369267069201,0.95005,1.07042,8.45856,3.64577,3.94832,198.07785249416642,214.3658788751152,303.35231217334524,321.93642980502716,404.1140280731767,0,0,0,0,0,0,0,5,0
3496,2.48997,1,0,0,0,0,0,0,0,21.98059389503433,-28.847098123876485,1.69542,1.42322,2.95996,1.91237,0.930677,166.93680431162875,252.40305395285355,259.44799131733936,298.0190178433942,305.3650490929149,0,0,1,0,0,0,2,2,0
3497,1.4242,1,0,0,0,0,0,0,0,21.904313558451452,-28.842968676786747,0.881854,1.39767,0.281145,0.508884,0.864053,117.54358625352553,180.19844937847137,183.38032529179918,246.15629867258286,250.22500814609336,0,0,1,0,0,0,0,2,2
3498,3.16214,0,1,0,0,0,0,0,0,21.9960952170165,-28.885970639292815,2.64992,1.67102,3.113,0.374847,1.48215,134.19506501863364,208.39353194953284,212.01428474636901,243.1076670198997,247.9921688428853,0,0,0,0,0,3,0,1,1
3499,2.64992,0,1,0,0,0,0,0,0,21.995176756151572,-28.886870506948977,3.16214,1.48215,0.374847,3.113,0.457907,134.19506501863364,198.48114822791277,216.4575800031527,226.6498871585433,274.93578632989517,0,0,0,0,0,3,0,2,0
3501,0.416052,1,0,0,0,0,0,0,0,21.85012561432031,-28.74493632908679,1.97331,1.36421,2.57949,2.41782,1.16642,77.11954854605267,154.5911653871589,171.489388979293,214.66900904128568,272.2463795626652,2,0,0,0,2,0,0,1,0
3502,35.9046,1,0,0,0,0,0,0,0,21.855108925607972,-28.750378380533835,5.14622,3.96076,52.7231,2.78115,0.5943,445.02960094091907,455.8850341793414,477.5240109766972,501.7749472002317,542.8780449088603,1,0,0,0,0,1,0,2,1
3503,52.7231,1,0,0,0,0,0,0,0,21.85979959945339,-28.749141329760537,3.00025,0.630788,35.9046,2.78115,1.53352,398.327253396897,460.2175670400994,477.5240109766972,532.893890801257,540.8256954838674,1,0,0,0,0,1,2,1,0
3504,0.435762,0,0,1,0,0,0,0,0,21.766161357831113,-28.604658479095406,3.21716,1.87813,0.826405,0.311111,0.185538,93.73273077413141,109.59604810201658,117.98441040137754,158.09153049866043,166.62483570846086,0,0,0,0,0,3,0,1,1
3505,0.826405,0,0,1,0,0,0,0,0,21.766350602917196,-28.605706449611823,0.311111,1.58471,0.185538,3.21716,0.435762,76.46223508553042,102.09663450636708,114.11680896927851,117.79527242092641,117.98441040137754,0,0,0,0,0,3,0,2,0
3506,0.311111,0,0,1,0,0,0,0,0,21.765645701548124,-28.606006227615122,0.185538,0.826405,1.58471,1.87813,0.435762,44.94050901409315,76.46223508553042,105.71713620717323,145.33552335653255,158.09153049866043,0,0,0,0,0,2,0,2,1
3507,3.21716,0,0,1,0,0,0,0,0,21.767090834763238,-28.604869850244878,0.435762,2.87197,0.826405,0.311111,1.87813,93.73273077413141,113.67490102217563,117.79527242092641,189.39230283184017,199.18954918215135,0,0,0,0,0,3,0,0,2
3509,1.27745,0,0,0,1,0,0,0,0,21.773032431632377,-28.600977450785845,0.395989,0.639124,0.375637,2.49651,1.34964,59.24160371669181,216.47610781200476,221.49243263532566,384.32892488770756,395.58889357966103,0,0,0,0,0,0,2,3,0
3513,1.77832,0,0,0,1,0,0,0,0,21.77444924652132,-28.611850962481082,0.615255,0.661624,3.24961,1.78364,0.682768,143.30023323993262,167.40783954855414,187.5558478979747,221.82015826528905,228.38816494529576,0,0,0,2,0,0,3,0,0
3515,5.36702,0,1,0,0,0,0,0,0,22.11051360354639,-28.879943727863086,2.53104,45.216,2.95346,0.650413,0.310547,405.12372311984535,657.181294855652,883.6663215656356,990.7232970950718,995.1535642212269,0,0,1,0,0,0,3,1,0
3517,4.7271,0,0,1,0,0,0,0,0,21.75856335898837,-28.584724603165565,5.15811,2.09261,3.10451,3.96939,4.70264,130.08159102661588,160.08326509244645,262.1652821222379,327.2062351722288,356.3440260173948,0,0,0,0,0,1,0,2,2
3518,2.09261,0,0,1,0,0,0,0,0,21.7573369899717,-28.58376912769113,4.7271,4.70264,5.15811,3.10451,9.56686,160.08326509244645,240.27364347212023,280.8602668754234,394.0771080330394,407.9387097570537,0,0,0,0,0,1,0,1,3
3520,4.99667,0,0,1,0,0,0,0,0,21.757588482692324,-28.590099297278865,2.48439,3.90987,0.441053,2.99206,3.10451,174.97265653286337,264.52083253126676,296.43497766683606,332.63400659303574,356.5224049271347,0,0,0,1,0,0,0,3,1
3521,5.9444,0,0,0,1,0,0,0,0,21.77093300794067,-28.593499019477164,0.310907,2.8153,1.76126,1.85233,1.20914,148.89880450846897,164.37127757262238,262.38304489227716,308.0168244825853,449.2941737280334,0,0,0,2,0,0,3,0,0
3526,1.23801,0,0,0,0,1,0,0,0,21.763948905194198,-28.554866431903285,0.389387,1.61091,0.955472,1.97755,0.214794,93.27865274121487,122.27559501824089,176.64428516588882,266.274827704259,269.86884300676115,0,0,0,0,0,2,0,3,0
3527,1.61091,0,0,0,0,1,0,0,0,21.765073424413334,-28.555349775432582,1.23801,0.389387,1.97755,0.575451,2.99608,122.27559501824089,155.77488098577484,169.24657975349334,256.15374825719863,264.4615408891089,0,0,0,0,0,3,0,2,0
3529,1.97755,0,0,0,0,1,0,0,0,21.76552794775591,-28.556818555660115,1.61091,2.99608,1.23801,0.389387,0.575451,169.24657975349334,170.67758723864466,266.274827704259,323.25860688602313,399.1781605325197,0,0,0,0,0,3,0,2,0
3531,2.99608,0,0,0,0,1,0,0,0,21.767273008991893,-28.556736841382445,1.97755,1.61091,2.03762,1.23801,0.575451,170.67758723864466,264.4615408891089,350.7636495694392,385.56387331586564,397.4673706492006,0,0,0,0,0,3,0,1,1
3535,5.62962,0,0,0,1,0,0,0,0,21.778392338184585,-28.555598701442456,2.78354,0.879433,1.99865,2.80221,2.05358,183.71655553745748,206.3535701942458,209.61522458503856,215.6222226456214,279.5008840862445,0,0,0,1,0,0,0,3,1
3537,4.55203,0,0,0,1,0,0,0,0,21.776700434817553,-28.558575933059387,1.89852,2.78354,4.96056,2.80221,3.98222,150.580610685569,186.44577109087646,190.56375864150291,298.35342843847826,340.8514610879423,0,0,1,1,0,0,0,2,1
3538,2.63127,0,0,0,1,0,0,0,0,21.780321407021564,-28.547952401107125,0.807909,1.62305,7.15386,0.923743,1.55693,135.1511585635131,135.80002433963935,149.37796876356646,203.7719772633136,310.67139295918867,0,0,0,0,0,1,1,2,1
3539,0.807909,0,0,0,1,0,0,0,0,21.779041545085455,-28.547490500354183,2.63127,7.15386,1.62305,19.3421,0.923743,135.1511585635131,200.49997800224224,270.9440431184455,323.0983640523976,338.6099874722611,0,0,0,1,0,1,1,1,1
3540,1.75114,0,0,1,0,0,0,0,0,21.757485789414794,-28.57519535679352,1.21579,2.23669,3.04619,2.85511,1.28881,114.79762142349009,157.56465486587223,187.06387988479938,192.92382570910974,198.2926365625569,0,0,0,0,0,3,0,2,0
3542,1.21579,0,0,1,0,0,0,0,0,21.75764851882719,-28.576217818070663,0.819035,1.75114,2.85511,2.65979,2.23669,107.55528238783674,114.79762142349009,163.09577499585882,192.58904565827413,196.2538566836341,0,0,0,0,0,5,0,0,0
3543,0.819035,0,0,1,0,0,0,0,0,21.75761730561701,-28.577184697323126,1.21579,4.29079,2.65979,2.85511,1.75114,107.55528238783674,116.8626911113024,149.9956677779004,186.29871242329816,221.57705339599,0,0,0,0,0,4,0,0,1
3544,2.65979,0,0,1,0,0,0,0,0,21.756084520535968,-28.577272992580873,2.85511,0.819035,4.29079,1.21579,2.23669,106.31507273512052,149.9956677779004,183.23272466586326,192.58904565827413,212.31529637309256,0,0,0,0,0,4,0,0,1
3545,2.85511,0,0,1,0,0,0,0,0,21.755982444092673,-28.576321089509285,2.23669,2.65979,1.21579,0.819035,1.75114,106.00060626744202,106.31507273512052,163.09577499585882,186.29871242329816,192.92382570910974,0,0,0,0,0,5,0,0,0
3546,2.23669,0,0,1,0,0,0,0,0,21.755884766620397,-28.575371670463998,2.85511,1.28881,1.75114,1.21579,2.65979,106.00060626744202,132.083285933866,157.56465486587223,196.2538566836341,212.31529637309256,0,0,0,0,0,4,0,1,0
3547,2.71457,0,0,0,0,1,0,0,0,21.701443264123892,-28.478737198068043,4.11545,0.166659,1.69933,3.04205,3.29814,99.31620703209107,168.5963491455056,231.7823865060984,249.5118535830731,254.36071981791324,0,0,0,1,0,0,1,3,0
3548,3.27021,1,0,0,0,0,0,0,0,21.85022394094933,-28.760812838054797,2.05887,0.5853,0.944484,1.39635,3.55895,202.8099950869064,283.15875022893806,412.79714698651225,451.2163158419012,727.5417276701305,0,0,0,1,0,0,0,4,0
3549,1.35413,1,0,0,0,0,0,0,0,21.8775822718412,-28.800153862691943,2.81233,2.2592,2.95679,0.906824,7.85267,97.69570985751533,226.80147992080148,245.60772568560702,246.16036276781827,273.69355754083944,0,0,0,1,0,0,0,2,2
3552,3.29061,0,0,1,0,0,0,0,0,21.80500826839443,-28.665632663672344,1.00786,2.51961,3.3815,1.41863,0.833545,124.09517868265274,156.88703564746422,169.93598659491298,201.37772882559563,216.913901908639,0,0,0,0,0,5,0,0,0
3554,2.51961,0,0,1,0,0,0,0,0,21.803491206444733,-28.665164904121607,1.41863,3.29061,1.00786,2.98036,3.3815,94.02141916142472,156.88703564746422,162.99669092738864,289.5356944759469,316.7584184670632,0,0,0,0,1,4,0,0,0
3555,1.41863,0,0,1,0,0,0,0,0,21.802962317856718,-28.66587173254052,2.51961,1.00786,3.29061,2.98036,0.833545,94.02141916142472,138.96757199878772,201.37772882559563,256.70936411367904,300.2745396669429,0,0,0,0,1,4,0,0,0
3556,1.00786,0,0,1,0,0,0,0,0,21.804198179772317,-28.666493045686696,3.29061,1.41863,2.51961,0.833545,3.3815,124.09517868265274,138.96757199878772,162.99669092738864,164.34396925624736,195.3552993788107,0,0,0,0,0,5,0,0,0
3557,3.3815,0,0,1,0,0,0,0,0,21.806176073318618,-28.66676653819353,0.833545,3.29061,1.00786,1.69865,1.01024,118.26812177414223,169.93598659491298,195.3552993788107,273.5309341425487,284.72077170649874,0,0,0,0,0,3,0,1,1
3559,0.833545,0,0,1,0,0,0,0,0,21.80536623379423,-28.667557965706926,3.3815,1.00786,3.29061,1.01024,1.69865,118.26812177414223,164.34396925624736,216.913901908639,219.83126664030925,233.96532128051027,0,0,0,0,0,3,0,1,1
