,Field_Id,Area,Subregion,Crop_Id_Ne,geometry
2100,3054,1.79833,6,4,"POLYGON ((2388721.45243473 -3279751.476206046, 2388721.121704895 -3279743.538690168, 2388839.853713196 -3279526.910652746, 2388902.692380536 -3279571.228449717, 2388772.715558086 -3279786.533567831, 2388721.45243473 -3279751.476206046))"
2101,3055,3.32427,6,8,"POLYGON ((2388594.452180728 -3279629.767629299, 2388737.327466477 -3279453.55477687, 2388838.135639716 -3279530.045299351, 2388721.121704895 -3279733.021481637, 2388594.452180728 -3279629.767629299))"
2102,3056,3.57684,6,8,"POLYGON ((2388610.492577393 -3279346.26602063, 2388731.539694481 -3279439.531832159, 2388728.563126028 -3279449.453727003, 2388584.36492097 -3279624.079076253, 2388468.609481122 -3279532.136184037, 2388610.492577393 -3279346.26602063))"
2103,3057,1.22965,6,8,"POLYGON ((2388618.430093262 -3279335.351936299, 2388642.738735631 -3279305.586251765, 2388677.134637758 -3279252.338749442, 2388685.072153635 -3279237.455907173, 2388739.642575271 -3279140.221337706, 2388756.509796508 -3279118.062439218, 2388808.103649698 -3279158.742208082, 2388647.203588311 -3279354.864996161, 2388618.430093262 -3279335.351936299))"
2104,3058,3.28401,6,7,"POLYGON ((2388814.903454963 -3279159.284604996, 2388920.736999966 -3279237.998304095, 2388737.512675177 -3279432.467443034, 2388647.203588311 -3279354.864996161, 2388814.903454963 -3279159.284604996))"
2105,3059,2.79731,6,7,"POLYGON ((2388928.903821848 -3279241.261505064, 2388987.112271603 -3279297.485575847, 2388841.591147225 -3279513.782883439, 2388739.121427391 -3279430.75995874, 2388928.903821848 -3279241.261505064))"
2106,3060,0.228019,6,8,"POLYGON ((2389540.158690192 -3279092.829958204, 2389549.154541519 -3279106.588319052, 2389452.581431706 -3279202.632261142, 2389439.881406307 -3279191.519738913, 2389540.158690192 -3279092.829958204))"
2107,3062,0.0924551,6,8,"POLYGON ((2389433.795977466 -3279196.546832301, 2389445.702251282 -3279208.453106117, 2389401.516746242 -3279249.4636048, 2389392.520894915 -3279238.351082575, 2389433.795977466 -3279196.546832301))"
2108,3063,0.193223,6,8,"POLYGON ((2389389.081304707 -3279244.701095279, 2389434.325145196 -3279285.711593963, 2389403.104249418 -3279298.147035506, 2389364.739589356 -3279278.038661953, 2389360.241663691 -3279273.805320155, 2389389.081304707 -3279244.701095279))"
2109,3064,1.58598,6,8,"POLYGON ((2389412.893852334 -3279181.730136003, 2389342.514544904 -3279251.31569184, 2389230.992446858 -3279171.94053309, 2389328.094724402 -3279076.161174864, 2389412.893852334 -3279181.730136003))"
2110,3065,1.6934,6,4,"POLYGON ((2389255.863329936 -3278987.525580924, 2389323.332214873 -3279066.371571951, 2389320.950960115 -3279073.515336238, 2389223.584098712 -3279170.617613781, 2389138.917262711 -3279102.884144977, 2389137.065175671 -3279098.386219315, 2389142.886020649 -3279092.300790481, 2389255.863329936 -3278987.525580924))"
2111,3066,1.663,6,4,"POLYGON ((2389454.698102608 -3278984.668075215, 2389522.166987542 -3279071.186998256, 2389524.019074585 -3279074.362004604, 2389424.270958416 -3279171.728866, 2389349.393725328 -3279086.003694549, 2389350.187476918 -3279076.743259367, 2389454.698102608 -3278984.668075215))"
2112,3067,1.40834,6,7,"POLYGON ((2389595.589009393 -3278883.067872018, 2389637.657843526 -3278938.101315413, 2389641.362017605 -3278948.684669912, 2389538.968062811 -3279056.370301954, 2389533.676385563 -3279056.634885818, 2389471.23459401 -3278983.345155902, 2389595.589009393 -3278883.067872018))"
2113,3068,0.965864,6,8,"POLYGON ((2389662.264142737 -3278972.761801399, 2389699.30588349 -3279012.978548501, 2389687.664193541 -3279038.114015441, 2389594.795257803 -3279118.282925773, 2389567.2785361 -3279095.264129743, 2389558.54726864 -3279099.762055404, 2389547.963914141 -3279083.622439791, 2389659.353720251 -3278970.380546637, 2389662.264142737 -3278972.761801399))"
2114,3070,0.423775,6,8,"POLYGON ((2389666.762068406 -3279125.955857787, 2389728.542400297 -3279070.922414392, 2389743.623680457 -3279090.766204078, 2389742.036177281 -3279093.94121043, 2389767.700811945 -3279122.780851439, 2389714.651747514 -3279154.26633108, 2389705.126728464 -3279146.857982926, 2389693.749622378 -3279142.360057268, 2389684.224603325 -3279145.799647477, 2389666.762068406 -3279125.955857787))"
2115,3071,0.0564342,6,8,"POLYGON ((2389739.919506386 -3278967.470124152, 2389746.79868681 -3278980.963901136, 2389721.13405215 -3279019.328561202, 2389716.106958762 -3279017.211890299, 2389723.250723045 -3278993.134758811, 2389739.919506386 -3278967.470124152))"
2116,3073,0.138641,6,1,"POLYGON ((2389046.132111873 -3280003.333584763, 2389061.160475258 -3280016.456944346, 2389017.133720543 -3280101.758781612, 2389011.630376201 -3280097.313772727, 2389013.323712919 -3280085.672082774, 2389046.132111873 -3280003.333584763))"
2117,3074,0.337643,6,1,"POLYGON ((2389069.415491771 -3280023.865292493, 2389089.735532414 -3280040.586992603, 2389080.422180451 -3280071.702054832, 2389053.117125839 -3280126.22749722, 2389048.460449859 -3280125.380828861, 2389021.790396523 -3280105.69578949, 2389037.87709536 -3280075.215728525, 2389062.853811983 -3280024.627294019, 2389069.415491771 -3280023.865292493))"
2118,3075,0.265968,6,8,"POLYGON ((2389002.740358423 -3280109.548130527, 2389023.272066154 -3280121.613154657, 2389001.682022966 -3280210.301665366, 2388972.68363164 -3280195.908303242, 2388981.785316508 -3280159.289896678, 2388992.580338102 -3280134.313180055, 2389002.740358423 -3280109.548130527))"
2119,3076,0.281994,6,8,"POLYGON ((2389026.023738321 -3280126.269830637, 2389052.905458752 -3280141.721528202, 2389034.490421921 -3280213.688338805, 2389021.155395251 -3280231.256707273, 2389001.682022966 -3280218.556681875, 2389026.023738321 -3280126.269830637))"
2120,3077,0.911751,6,8,"POLYGON ((2388928.23354274 -3280049.646344054, 2389001.047021702 -3280103.198117826, 2388966.333618943 -3280191.251627266, 2388955.538597349 -3280186.383284193, 2388881.666782938 -3280132.196509153, 2388928.23354274 -3280049.646344054))"
2121,3078,2.03482,6,8,"POLYGON ((2388876.375105686 -3280139.816524398, 2388947.918582112 -3280194.638300706, 2388843.460873198 -3280396.822705068, 2388842.190870658 -3280395.976036713, 2388844.519208647 -3280389.837691102, 2388768.742390424 -3280339.88425786, 2388876.375105686 -3280139.816524398))"
2122,3083,0.829175,6,8,"POLYGON ((2388777.949908838 -3280481.74354158, 2388713.920614112 -3280443.43179829, 2388714.132281203 -3280441.738461565, 2388762.392377723 -3280348.393274881, 2388832.136683881 -3280394.748367585, 2388777.949908838 -3280481.74354158))"
2123,3084,0.950566,6,8,"POLYGON ((2388698.892250724 -3280473.276857976, 2388712.650611576 -3280457.401826229, 2388805.572464086 -3280519.420283597, 2388758.582370102 -3280592.233762551, 2388669.258858126 -3280527.251965925, 2388698.892250724 -3280473.276857976))"
2124,3085,3.14895,6,4,"POLYGON ((2388464.982477348 -3279540.107213859, 2388469.744986877 -3279541.165549304, 2388582.4577123 -3279631.653230283, 2388427.411568873 -3279790.932715505, 2388321.04885615 -3279709.44088586, 2388323.694694772 -3279700.44503453, 2388406.244859878 -3279612.603192184, 2388464.982477348 -3279540.107213859))"
2125,3086,4.33362,6,4,"POLYGON ((2388587.749389552 -3279635.886572082, 2388721.121704895 -3279743.538690168, 2388611.561937172 -3279932.220498085, 2388432.703246124 -3279794.107721858, 2388587.749389552 -3279635.886572082))"
2126,3087,2.10335,6,7,"POLYGON ((2388714.511068456 -3279754.92340612, 2388789.256459232 -3279808.395250436, 2388705.647958677 -3279997.837295979, 2388611.561937172 -3279932.220498085, 2388714.511068456 -3279754.92340612))"
2127,3088,2.22276,6,1,"POLYGON ((2388796.135639656 -3279812.0994245, 2388882.919146553 -3279873.482880607, 2388800.368981455 -3280066.629100233, 2388710.410468206 -3280002.599805508, 2388796.135639656 -3279812.0994245))"
2128,3089,2.70107,6,8,"POLYGON ((2388820.286854621 -3280099.268165499, 2388856.799427651 -3280125.858843684, 2388645.661505371 -3280510.034612034, 2388581.367626783 -3280464.393895749, 2388820.286854621 -3280099.268165499))"
2129,3090,5.40598,6,8,"POLYGON ((2388712.857868936 -3280017.374168381, 2388812.870568957 -3280097.807662584, 2388578.978434503 -3280457.11254786, 2388481.611573108 -3280378.266556833, 2388712.857868936 -3280017.374168381))"
2130,3091,5.36424,6,8,"POLYGON ((2388607.987409193 -3279944.333147302, 2388705.221978657 -3280015.770790175, 2388471.726720002 -3280371.636085238, 2388367.87755397 -3280286.307789583, 2388607.987409193 -3279944.333147302))"
2131,3094,1.86099,6,8,"POLYGON ((2388177.42788488 -3279892.509106155, 2388267.518690057 -3279958.39048792, 2388257.517420053 -3279969.264884666, 2388223.386101793 -3280000.618072372, 2388182.904770833 -3280045.068161272, 2388138.454681933 -3280096.265138667, 2388071.382672787 -3280046.655664451, 2388071.779548582 -3280033.161887463, 2388177.42788488 -3279892.509106155))"
2132,3095,1.16225,6,8,"POLYGON ((2388432.153352659 -3280089.756375648, 2388478.296778284 -3280122.98810878, 2388429.190013405 -3280193.261582661, 2388367.594890211 -3280279.833422475, 2388316.583121523 -3280240.251676641, 2388432.153352659 -3280089.756375648))"
2133,3099,7.58926,2,8,"POLYGON ((2430720.301053919 -3317412.048624367, 2430870.306874767 -3317635.58671033, 2430656.589259829 -3317787.193263546, 2430480.588074498 -3317547.938896149, 2430720.301053919 -3317412.048624367))"
2134,3100,6.19788,2,4,"POLYGON ((2430296.622914895 -3317538.061098617, 2430415.579819478 -3317480.910984315, 2430423.199834719 -3317479.217647597, 2430432.93652086 -3317481.545985587, 2430436.74652848 -3317486.625995744, 2430605.10653187 -3317744.817512125, 2430600.873190064 -3317749.347187851, 2430612.30321293 -3317783.213922255, 2430625.849906687 -3317808.613973055, 2430502.447993215 -3317896.286481734, 2430296.622914895 -3317538.061098617))"
2135,3101,2.80126,2,4,"POLYGON ((2430386.666094985 -3317707.902771629, 2430497.791317232 -3317904.54149824, 2430396.614448216 -3317972.867634892, 2430296.495914642 -3317814.752318665, 2430295.649246283 -3317810.518976867, 2430298.612585545 -3317807.132303424, 2430307.925937504 -3317799.512288187, 2430314.910951477 -3317791.892272945, 2430299.035919726 -3317763.105548706, 2430386.666094985 -3317707.902771629))"
2136,3102,1.96695,2,4,"POLYGON ((2430200.102721855 -3317586.786862731, 2430293.024574369 -3317542.760108013, 2430383.194754705 -3317701.933759697, 2430295.352912355 -3317759.083873995, 2430200.102721855 -3317586.786862731))"
2137,3103,2.21609,2,4,"POLYGON ((2430182.534353387 -3317585.559193611, 2430188.249364819 -3317586.194194883, 2430194.59937752 -3317590.850870863, 2430308.687939025 -3317790.241269641, 2430230.794449907 -3317838.07803198, 2430124.283570215 -3317649.694321882, 2430111.583544821 -3317635.935961034, 2430106.926868841 -3317627.045943249, 2430110.948543549 -3317621.754265998, 2430182.534353387 -3317585.559193611))"
2138,3105,2.05948,2,5,"POLYGON ((2430303.868102998 -3317279.904419105, 2430407.902477734 -3317471.463135559, 2430318.261465121 -3317515.278223187, 2430225.551279701 -3317321.391168743, 2430226.39794806 -3317315.464490227, 2430303.868102998 -3317279.904419105))"
2139,3107,3.70284,4,8,"POLYGON ((2429540.220867377 -3317518.920661032, 2429679.127395187 -3317778.874305937, 2429568.795924526 -3317817.768133719, 2429553.714644365 -3317789.19307657, 2429506.486424908 -3317774.111796409, 2429479.895746727 -3317759.427392043, 2429471.164479263 -3317743.94923608, 2429485.055132043 -3317695.133513454, 2429483.864504665 -3317649.49279717, 2429481.483249903 -3317635.602144394, 2429442.589422114 -3317553.845730875, 2429540.220867377 -3317518.920661032))"
2140,3108,5.82432,4,8,"POLYGON ((2429575.403906494 -3317824.67377254, 2429786.740266673 -3317750.656437002, 2429918.370738272 -3317995.330363851, 2429597.562804978 -3317994.999634024, 2429567.466390617 -3317941.752131701, 2429602.193022575 -3317876.267625727, 2429575.403906494 -3317824.67377254))"
2141,3109,0.589838,4,4,"POLYGON ((2429526.29052702 -3317987.128264114, 2429543.81920791 -3318014.248110026, 2429378.454293843 -3318085.355023071, 2429375.808455218 -3318084.362833586, 2429365.555830546 -3318066.834152699, 2429366.217290208 -3318058.235177167, 2429390.360567655 -3318045.667443693, 2429451.876315694 -3318016.232488994, 2429526.29052702 -3317987.128264114))"
2142,3110,0.362773,4,4,"POLYGON ((2429552.087453615 -3318014.248110026, 2429561.347888805 -3318028.800222464, 2429555.79618109 -3318031.225827336, 2429520.668119941 -3318050.628391121, 2429385.730350062 -3318105.529542588, 2429379.115753505 -3318089.323781013, 2429552.087453615 -3318014.248110026))"
2143,3111,0.567481,4,4,"POLYGON ((2429362.314678229 -3318065.445087422, 2429382.819927577 -3318107.11704576, 2429367.738647416 -3318112.011847217, 2429343.529223993 -3318122.595201723, 2429318.658340916 -3318134.766059399, 2429247.617573839 -3318171.543216284, 2429238.224846713 -3318161.356737576, 2429238.224846713 -3318158.181731224, 2429236.637343541 -3318150.508799214, 2429241.796728857 -3318142.306699477, 2429253.703002676 -3318130.665009525, 2429320.245844096 -3318088.993051179, 2429362.314678229 -3318065.445087422))"
2144,3112,3.21527,4,4,"POLYGON ((2429666.073488872 -3318033.909998305, 2429710.391285844 -3318130.813837945, 2429256.464596737 -3318216.803593259, 2429254.810947597 -3318209.196807213, 2429263.409923129 -3318193.983235117, 2429278.292765394 -3318183.069150794, 2429312.357937694 -3318165.540469903, 2429350.722597752 -3318148.673248667, 2429415.21491424 -3318127.837269492, 2429448.28789705 -3318110.308588602, 2429477.061392099 -3318097.740855131, 2429601.085077647 -3318045.816272121, 2429612.660621636 -3318038.540215898, 2429625.228355102 -3318032.256349165, 2429640.772657026 -3318029.610510539, 2429660.616446715 -3318030.933429852, 2429666.073488872 -3318033.909998305))"
2145,3113,2.74536,4,4,"POLYGON ((2429258.779705532 -3318220.11089154, 2429689.8860365 -3318138.420623995, 2429708.406906877 -3318135.444055542, 2429715.021503441 -3318139.412813477, 2429751.071054708 -3318214.488484461, 2429751.732514359 -3318220.11089154, 2429751.071054708 -3318227.056217931, 2429625.393720016 -3318205.558779102, 2429505.338792406 -3318229.040596902, 2429315.334506147 -3318262.113579717, 2429288.214660238 -3318260.129200745, 2429267.378681064 -3318255.498983152, 2429256.795326564 -3318235.98592329, 2429255.472407252 -3318225.402568791, 2429258.779705532 -3318220.11089154))"
2146,3114,3.79321,4,8,"POLYGON ((2429671.695895951 -3318036.225107104, 2429863.519196272 -3318040.855324697, 2429965.714713164 -3318259.467741091, 2429896.92290891 -3318242.931249682, 2429863.188466437 -3318238.962491747, 2429759.008570578 -3318221.764540687, 2429671.695895951 -3318036.225107104))"
2147,3116,0.617824,4,8,"POLYGON ((2429627.708828814 -3318211.313478116, 2429629.031748127 -3318239.425513506, 2429546.680020925 -3318255.962004915, 2429544.364912126 -3318259.269303195, 2429484.502813231 -3318269.521927863, 2429414.718819499 -3318257.284924228, 2429383.299485825 -3318259.269303195, 2429372.385401495 -3318255.962004915, 2429627.708828814 -3318211.313478116))"
2148,3120,0.738286,3,8,"POLYGON ((2430177.414876141 -3318690.038289733, 2430228.214977741 -3318797.723921768, 2430177.150292285 -3318831.855240036, 2430124.233519781 -3318724.43419186, 2430177.414876141 -3318690.038289733))"
2149,3121,1.91256,3,8,"POLYGON ((2430122.910600469 -3318755.655087631, 2430164.979434609 -3318832.384407759, 2430147.781483546 -3319073.68489036, 2430109.152239621 -3319072.097387183, 2430103.59597851 -3319114.166221321, 2430082.429269508 -3319109.668295659, 2430077.666759979 -3319104.905786131, 2430074.227169771 -3319094.851599362, 2430071.316747278 -3319075.801561255, 2430084.545940403 -3318952.770065196, 2430090.366785377 -3318935.307530273, 2430110.475158934 -3318867.468227927, 2430122.910600469 -3318755.655087631))"
2150,3122,1.10487,3,4,"POLYGON ((2430291.212395407 -3318610.742506135, 2430391.489679292 -3318741.711518075, 2430375.614647545 -3318756.263630513, 2430354.712522406 -3318773.72616544, 2430333.810397271 -3318789.072029468, 2430325.872881398 -3318790.130364913, 2430320.845788006 -3318786.955358565, 2430316.877030071 -3318778.224091105, 2430311.320768956 -3318758.115717549, 2430306.558259435 -3318750.707369402, 2430304.706172395 -3318731.657331303, 2430252.053983759 -3318652.811340276, 2430250.201896716 -3318646.725911442, 2430250.995648306 -3318635.87797308, 2430291.212395407 -3318610.742506135))"
2151,3123,0.413216,3,4,"POLYGON ((2430498.381559744 -3318848.603398528, 2430414.243891466 -3318749.913617812, 2430387.78550522 -3318718.163554318, 2430331.693726368 -3318643.815488949, 2430332.222894091 -3318641.169650324, 2430334.074981134 -3318638.523811705, 2430336.98540362 -3318639.052979428, 2430340.160409968 -3318642.7571535, 2430503.937820856 -3318824.261683181, 2430512.669088319 -3318836.432540853, 2430506.848243348 -3318845.428392179, 2430498.381559744 -3318848.603398528))"
2152,3125,1.14845,3,7,"POLYGON ((2430221.626839567 -3318660.325521972, 2430227.976852272 -3318667.204702396, 2430327.679132972 -3318872.084040489, 2430325.872881398 -3318901.361420706, 2430328.783303883 -3318907.97601727, 2430331.164558645 -3318937.873993732, 2430347.833341982 -3319010.899139784, 2430337.77915521 -3319024.922084495, 2430326.137465257 -3319027.832506988, 2430315.024943035 -3318996.082443487, 2430304.177004665 -3318952.42610617, 2430256.81649328 -3318786.267440524, 2430244.910219472 -3318765.100731522, 2430207.868478719 -3318672.760963511, 2430208.397646442 -3318666.410950806, 2430221.626839567 -3318660.325521972))"
